AD_LEVEL,TA_ID,TAMBON_T,TAMBON_E,AM_ID,AMPHOE_T,AMPHOE_E,CH_ID,CHANGWAT_T,CHANGWAT_E,LAT,LONG
4,103903,____ ____________,,1039,___ _____,Watthana,10,_____________,Bangkok,13.719,100.596
4,700701,_. _______,Photharam,7007,_. _______,Photharam,70,_. _______,Ratchaburi,13.695,99.853
4,110413,_. _______,Song Khanong,1104,_. _________,Phra Pradaeng,11,_. ___________,Samut Prakarn,13.665,100.545
4,120203,_. ________,Bang Si Thong,1202,_. _______,Bang Kruai,12,_. _______,Nonthaburi,13.818,100.479
4,900803,_. ______,Choeng Sae,9008,_. ___________,Krasae Sin,90,_. _____,Songkhla,7.561,100.356
4,730303,_. _____,Wat Khae,7303,_. _________,Nakhon Chai Si,73,_. ______,Nakhon Pathom,13.814,100.175
4,830103,_. ________,Ko Kaeo,8301,_. ___________,Mueang Phuket,83,_. ______,Phuket,7.936,98.427
4,260101,_. _______,Nakhon Nayok,2601,_. ____________,Mueang Nakhon Nayok,26,_. _______,Nakhon Nayok,14.198,101.233
4,140407,_. _____,Khae Ok,1404,_. ______,Bang Sai,14,_. _______________,Phra Nakhon Si Ayutthaya,14.305,100.472
4,110410,_. __________,Bang Nam Phueng,1104,_. _________,Phra Pradaeng,11,_. ___________,Samut Prakarn,13.679,100.578
4,501302,_. _______,Sai Mun,5013,_. ________,San Kamphaeng,50,_. _________,Chiang Mai,18.735,99.136
4,750207,_. ______,Bang Phrom,7502,_. _______,Bang Khonthi,75,_. ___________,Samut Songkhram,13.452,99.955
4,800102,_. ______,Tha Wang,8001,_. __________________,Mueang Nakhon Si Thammarat,80,_. _____________,Nakhon Si Thammarat,8.449,99.961
4,760101,_. ______,Tha Rap,7601,_. _____________,Mueang Phetchaburi,76,_. ________,Phetchaburi,13.097,99.949
4,130704,_. ______,Krachaeng,1307,_. ______,Sam Khok,13,_. ________,Pathum Thani,14.043,100.544
4,110111,_. _______,,1101,_. ________________,Mueang Samut Prakan,11,_. ___________,Samut Prakarn,13.623,100.565
4,760610,_. ________,Lat Pho,7606,_. _______,Ban Lat,76,_. ________,Phetchaburi,13.102,99.895
4,120106,_. ______,Bang Phai,1201,_. ____________,Mueang Nonthaburi,12,_. _______,Nonthaburi,13.823,100.492
4,140201,_. _______,Tha Ruea,1402,_. _______,Tha Ruea,14,_. _______________,Phra Nakhon Si Ayutthaya,14.566,100.719
4,940309,_. _______,Bang Tawa,9403,_. _______,Nong Chik,94,_. _______,Pattani,6.858,101.158
4,750204,_. ______,Rong Hip,7502,_. _______,Bang Khonthi,75,_. ___________,Samut Songkhram,13.470,99.931
4,103303,____ _______,,1033,___ _______,Khlong Toei,10,_____________,Bangkok,13.707,100.595
4,110409,_. _________,Bang Kachao,1104,_. _________,Phra Pradaeng,11,_. ___________,Samut Prakarn,13.697,100.561
4,191005,_. _________,Sala Ri Thai,1910,_. ______,Sao Hai,19,_. _______,Saraburi,14.565,100.848
4,750106,_. _______,Thai Hat,7501,_. ________________,Mueang Samut Songkhram,75,_. ___________,Samut Songkhram,13.399,99.976
4,901107,_. ____________,Khlong U Ta Phao,9011,_. _______,Hat Yai,90,_. _____,Songkhla,7.045,100.446
4,501506,_. ________,Sop Mae Kha,5015,_. _____,Hang Dong,50,_. _________,Chiang Mai,18.689,98.980
4,150105,_. ______,Ban Hae,1501,_. ____________,Mueang Ang Thong,15,_. _______,Ang Thong,14.565,100.434
4,510601,_. _______,Pak Bong,5106,_. ______,Pa Sang,51,_. _____,Lamphun,18.537,98.933
4,150209,_. ________,Tri Narong,1502,_. ____,Chaiyo,15,_. _______,Ang Thong,14.676,100.498
4,220304,_. _____,Bo Phu,2203,_. _______,Tha Mai,22,_. ________,Chanthaburi,12.595,102.028
4,102007,____ _________,,1020,___ __________,Bangkok Noi,10,_____________,Bangkok,13.760,100.463
4,140702,_. ____,Khayai,1407,_. ________,Bang Pahan,14,_. _______________,Phra Nakhon Si Ayutthaya,14.414,100.564
4,850502,_. _____,Kamphuan,8505,_. ________,Suk Samran,85,_. _____,Ranong,9.495,98.349
4,820101,_. ________,Thai Chang,8201,_. __________,Mueang Phang-nga,82,_. _____,Phang-nga,8.446,98.524
4,500116,_. __________,San Phisuea,5001,_. ______________,Mueang Chiang Mai,50,_. _________,Chiang Mai,18.841,98.998
4,501102,_. ________,Thung Luang,5011,_. _____,Phrao,50,_. _________,Chiang Mai,19.359,99.202
4,120608,_. _________,Ko Kret,1206,_. ________,Pak Kret,12,_. _______,Nonthaburi,13.910,100.472
4,910106,_. ___________,Ko Sarai,9101,_. _________,Mueang Satun,91,_. ____,Satun,6.526,99.169
4,141601,_. ________,Ban Phraek,1416,_. ________,Ban Phraek,14,_. _______________,Phra Nakhon Si Ayutthaya,14.640,100.585
4,120605,_. _________,Bang Tanai,1206,_. ________,Pak Kret,12,_. _______,Nonthaburi,13.931,100.492
4,430101,_. _______,Nai Mueang,4301,_. ____________,Mueang Nong Khai,43,_. _______,Nong Khai,17.890,102.761
4,110407,_. ______________,Samrong Tai,1104,_. _________,Phra Pradaeng,11,_. ___________,Samut Prakarn,13.641,100.573
4,101907,____ ____________,,1019,___ ________,Taling Chan,10,_____________,Bangkok,13.751,100.419
4,200905,_. ______,Samae San,2009,_. ______,Sattahip,20,_. ______,Chon Buri,12.577,100.947
4,860801,_. _______,Pak Tako,8608,_. ________,Thung Tako,86,_. _____,Chumphon,10.112,99.141
4,110113,_. _______,,1101,_. ________________,Mueang Samut Prakan,11,_. ___________,Samut Prakarn,13.622,100.581
4,141603,_. _________,Sam Phaniang,1416,_. ________,Ban Phraek,14,_. _______________,Phra Nakhon Si Ayutthaya,14.638,100.567
4,101504,____ ______,,1015,___ ______,Thon Buri,10,_____________,Bangkok,13.707,100.486
4,120601,_. ________,Pak Kret,1206,_. ________,Pak Kret,12,_. _______,Nonthaburi,13.912,100.506
4,140811,_. _______,Khok Chang,1408,_. ______,Phak Hai,14,_. _______________,Phra Nakhon Si Ayutthaya,14.500,100.388
4,760601,_. _______,Ban Lat,7606,_. _______,Ban Lat,76,_. ________,Phetchaburi,13.063,99.928
4,120101,_. _______,Suan Yai,1201,_. ____________,Mueang Nonthaburi,12,_. _______,Nonthaburi,13.842,100.494
4,340107,_. ____,Pathum,3401,_. ________________,Mueang Ubon Ratchathani,34,_. ___________,Ubon Ratchathani,15.244,104.894
4,120202,_. _______,Bang Kruai,1202,_. _______,Bang Kruai,12,_. _______,Nonthaburi,13.809,100.499
4,640101,_. ____,Thani,6401,_. ____________,Mueang Sukhothai,64,_. _______,Sukhothai,17.012,99.822
4,120208,_. _______,Plai Bang,1202,_. _______,Bang Kruai,12,_. _______,Nonthaburi,13.814,100.402
4,730101,_. ____________,Phra Pathom Chedi,7301,_. ___________,mueang Nakhon Pathom,73,_. ______,Nakhon Pathom,13.819,100.050
4,500113,_. ____________,Nong Pa Khrang,5001,_. ______________,Mueang Chiang Mai,50,_. _________,Chiang Mai,18.788,99.034
4,910504,_. ______,Pak Nam,9105,_. ____,La-ngu,91,_. ____,Satun,6.834,99.691
4,730316,_. ________,Wat Samrong,7303,_. _________,Nakhon Chai Si,73,_. ______,Nakhon Pathom,13.827,100.218
4,850101,_. __________,Khao Niwet,8501,_. __________,Mueang Ranong,85,_. _____,Ranong,9.960,98.621
4,140112,_. ______,Wat Tum,1401,_. _______________,Phra Nakhon Si Ayutthaya,14,_. _______________,Phra Nakhon Si Ayutthaya,14.390,100.539
4,200114,_. _______,Ban Puek,2001,_. ___________,Mueang Chon Buri,20,_. ______,Chon Buri,13.302,100.928
4,500105,_. ________,Chang Khlan,5001,_. ______________,Mueang Chiang Mai,50,_. _________,Chiang Mai,18.774,98.996
4,560101,_. _____,Wiang,5601,_. __________,Mueang Phayao,56,_. _____,Phayao,19.172,99.894
4,140804,_. __________,Lat Nam Khem,1408,_. ______,Phak Hai,14,_. _______________,Phra Nakhon Si Ayutthaya,14.482,100.393
4,740201,_. ______________,Talat Krathum Baen,7402,_. __________,Krathum Baen,74,_. _________,Samut Sakhon,13.654,100.250
4,830107,_. ______,Rawai,8301,_. ___________,Mueang Phuket,83,_. ______,Phuket,7.788,98.372
4,760120,_. _______,Wang Tako,7601,_. _____________,Mueang Phetchaburi,76,_. ________,Phetchaburi,13.134,99.893
4,220102,_. _______,Wat Mai,2201,_. _____________,Mueang Chanthaburi,22,_. ________,Chanthaburi,12.611,102.105
4,103103,____ _______,,1031,___ _________,Bang Kho Laem,10,_____________,Bangkok,13.694,100.516
4,191006,_. ______,Ton Tan,1910,_. ______,Sao Hai,19,_. _______,Saraburi,14.574,100.885
4,500507,_. ________,Talat Khwan,5005,_. _________,Doi Saket,50,_. _________,Chiang Mai,18.841,99.088
4,141504,_. _______,Namtao,1415,_. ______,Maha Rat,14,_. _______________,Phra Nakhon Si Ayutthaya,14.566,100.542
4,750306,_. _______,Bang Chang,7503,_. ______,Amphawa,75,_. ___________,Samut Songkhram,13.437,99.953
4,820501,_. _________,Takua Pa,8205,_. _________,Takua Pa,82,_. _____,Phang-nga,8.829,98.362
4,130705,_. _____________,Bang Pho Nuea,1307,_. ______,Sam Khok,13,_. ________,Pathum Thani,14.042,100.515
4,830107,_. ______,Rawai,8301,_. ___________,Mueang Phuket,83,_. ______,Phuket,7.598,98.360
4,730323,_. _______,Ngio Rai,7303,_. _________,Nakhon Chai Si,73,_. ______,Nakhon Pathom,13.807,100.212
4,940107,_. ______,Kami Yo,9401,_. ____________,Mueang Pattani,94,_. _______,Pattani,6.854,101.318
4,141410,_. ___,Thanu,1414,_. _____,Uthai,14,_. _______________,Phra Nakhon Si Ayutthaya,14.355,100.622
4,141602,_. ________,Ban Mai,1416,_. ________,Ban Phraek,14,_. _______________,Phra Nakhon Si Ayutthaya,14.655,100.586
4,900703,_. ________,Takhria,9007,_. _____,Ranot,90,_. _____,Songkhla,7.789,100.269
4,510101,_. _______,Nai Mueang,5101,_. __________,Mueang Lamphun,51,_. _____,Lamphun,18.573,99.002
4,750213,_. ____________,Ban Pramot,7502,_. _______,Bang Khonthi,75,_. ___________,Samut Songkhram,13.460,99.898
4,101701,____ ________,,1017,___ ________,Huai Khwang,10,_____________,Bangkok,13.769,100.577
4,840401,_. _______,Ang Thong,8404,_. ________,Ko Samui,84,_. ____________,Surat Thani,9.619,99.679
4,610504,_. _______,Huai Rop,6105,_. ___________,Nong Khayang,61,_. _________,Uthai Thani,15.371,99.900
4,200408,_. _______,Na Kluea,2004,_. ________,Bang Lamung,20,_. ______,Chon Buri,12.912,100.778
4,840101,_. ____,Talat,8401,_. _________________,Mueang Surat Thani,84,_. ____________,Surat Thani,9.137,99.320
4,500111,_. _______,Nong Hoi,5001,_. ______________,Mueang Chiang Mai,50,_. _________,Chiang Mai,18.758,99.015
4,120403,_. __________,Bang Rak Yai,1204,_. _________,Bang Bua Thong,12,_. _______,Nonthaburi,13.878,100.438
4,120606,_. ___________,Khlong Phra Udom,1206,_. ________,Pak Kret,12,_. _______,Nonthaburi,13.930,100.479
4,560102,_. ______,Mae Tam,5601,_. __________,Mueang Phayao,56,_. _____,Phayao,19.142,99.912
4,940904,_. ___________,Tanyong Chueng Nga,9409,_. _______,Yaring,94,_. _______,Pattani,6.787,101.458
4,140711,_. _______,Ban Ma,1407,_. ________,Bang Pahan,14,_. _______________,Phra Nakhon Si Ayutthaya,14.492,100.510
4,140121,_. _______,Ban Run,1401,_. _______________,Phra Nakhon Si Ayutthaya,14,_. _______________,Phra Nakhon Si Ayutthaya,14.312,100.559
4,101904,____ ______,,1019,___ ________,Taling Chan,10,_____________,Bangkok,13.752,100.442
4,140501,_. ______,Bang Ban,1405,_. ______,Bang Ban,14,_. _______________,Phra Nakhon Si Ayutthaya,14.410,100.464
4,730309,_. _______,Phaniat,7303,_. _________,Nakhon Chai Si,73,_. ______,Nakhon Pathom,13.795,100.123
4,740101,_. ______,Mahachai,7401,_. ______________,Mueang Samut Sakhon,74,_. _________,Samut Sakhon,13.552,100.280
4,120609,_. _________,Om Kret,1206,_. ________,Pak Kret,12,_. _______,Nonthaburi,13.909,100.453
4,140614,_. _______,Khung Lan,1406,_. ________,Bang Pa-in,14,_. _______________,Phra Nakhon Si Ayutthaya,14.295,100.621
4,502203,_. __________,Thung Ruang Thong,5022,_. ______,Mae Wang,50,_. _________,Chiang Mai,18.554,98.849
4,750202,_. _______,Bang Sakae,7502,_. _______,Bang Khonthi,75,_. ___________,Samut Songkhram,13.450,99.928
4,140110,_. _______,Suan Phrik,1401,_. _______________,Phra Nakhon Si Ayutthaya,14,_. _______________,Phra Nakhon Si Ayutthaya,14.391,100.558
4,103504,____ ______,,1035,___ ______,Chom Thong,10,_____________,Bangkok,13.693,100.468
4,501912,_. _____,Pa Bong,5019,_. _____,Saraphi,50,_. _________,Chiang Mai,18.736,99.059
4,120206,_. __________,Bang Khu Wiang,1202,_. _______,Bang Kruai,12,_. _______,Nonthaburi,13.822,100.417
4,200604,_. ________,Ban Soet,2006,_. ________,Phanat Nikhom,20,_. ______,Chon Buri,13.444,101.144
4,110403,_. ______,Bang Chak,1104,_. _________,Phra Pradaeng,11,_. ___________,Samut Prakarn,13.616,100.536
4,750205,_. _______,Bang Khonthi,7502,_. _______,Bang Khonthi,75,_. ___________,Samut Songkhram,13.493,99.945
4,750209,_. _______,Chom Pluak,7502,_. _______,Bang Khonthi,75,_. ___________,Samut Songkhram,13.483,99.976
4,101704,____ _________,,1017,___ ________,Huai Khwang,10,_____________,Bangkok,13.796,100.579
4,140513,_. __________,Bang Luang Dot,1405,_. ______,Bang Ban,14,_. _______________,Phra Nakhon Si Ayutthaya,14.419,100.430
4,101602,____ _________,,1016,___ __________,Bangkok Yai,10,_____________,Bangkok,13.733,100.475
4,130708,_. ________,Ban Ngio,1307,_. ______,Sam Khok,13,_. ________,Pathum Thani,14.084,100.539
4,101203,____ _________,,1012,___ _______,Yannawa,10,_____________,Bangkok,13.682,100.533
4,540101,_. _______,Nai Wiang,5401,_. _________,Mueang Phrae,54,_. ____,Phrae,18.140,100.142
4,150413,_. _______,Sam Ngam,1504,_. ________,Pho Thong,15,_. _______,Ang Thong,14.638,100.389
4,670305,_. _________,Nong Sawang,6703,_. _______,Lom Sak,67,_. _________,Phetchabun,16.839,101.239
4,580101,_. _____,Chong Kham,5801,_. _______________,Mueang Mae Hong Son,58,_. __________,Mae Hong Son,19.302,97.970
4,140101,_. ________,Pratu Chai,1401,_. _______________,Phra Nakhon Si Ayutthaya,14,_. _______________,Phra Nakhon Si Ayutthaya,14.349,100.551
4,700401,_. ___________,Damnoen Saduak,7004,_. ___________,Damnoen Saduak,70,_. _______,Ratchaburi,13.517,99.949
4,140311,_. _____,Sam Thai,1403,_. _______,Nakhon Luang,14,_. _______________,Phra Nakhon Si Ayutthaya,14.489,100.675
4,750312,_. _________,Bang Nang Li,7503,_. ______,Amphawa,75,_. ___________,Samut Songkhram,13.414,99.917
4,102401,____ ___________,,1024,___ ___________,Rat Burana,10,_____________,Bangkok,13.670,100.510
4,310101,_. _______,Nai Mueang,3101,_. ______________,Mueang Buri Ram,31,_. _________,Buri Ram,14.999,103.104
4,200118,_. _______,Samnak Bok,2001,_. ___________,Mueang Chon Buri,20,_. ______,Chon Buri,13.368,101.061
4,750309,_. _____,Bang Khae,7503,_. ______,Amphawa,75,_. ___________,Samut Songkhram,13.407,99.923
4,140709,_. _____,Tanim,1407,_. ________,Bang Pahan,14,_. _______________,Phra Nakhon Si Ayutthaya,14.491,100.532
4,760605,_. _______,Samo Phlue,7606,_. _______,Ban Lat,76,_. ________,Phetchaburi,13.060,99.952
4,900705,_. ________,Ban Mai,9007,_. _____,Ranot,90,_. _____,Songkhla,7.780,100.288
4,140511,_. _______,Wat Taku,1405,_. ______,Bang Ban,14,_. _______________,Phra Nakhon Si Ayutthaya,14.388,100.424
4,200117,_. ________,Ang Sila,2001,_. ___________,Mueang Chon Buri,20,_. ______,Chon Buri,13.325,100.929
4,150301,_. ________,Bang Pla Kot,1503,_. ______,Pa Mok,15,_. _______,Ang Thong,14.509,100.461
4,750302,_. _______,Suan Luang,7503,_. ______,Amphawa,75,_. ___________,Samut Songkhram,13.414,99.953
4,501401,_. ___________,San Sai Luang,5014,_. _______,San Sai,50,_. _________,Chiang Mai,18.857,99.046
4,120207,_. __________,Mahasawat,1202,_. _______,Bang Kruai,12,_. _______,Nonthaburi,13.806,100.434
4,220101,_. ____,Talat,2201,_. _____________,Mueang Chanthaburi,22,_. ________,Chanthaburi,12.591,102.087
4,100206,____ ____________,,1002,___ _____,Dusit,10,_____________,Bangkok,13.789,100.522
4,150306,_. _______,Norasing,1503,_. ______,Pa Mok,15,_. _______,Ang Thong,14.518,100.431
4,500702,_. ________,Rim Nuea,5007,_. ______,Mae Rim,50,_. _________,Chiang Mai,18.929,98.948
4,141507,_. ________,Chao Pluk,1415,_. ______,Maha Rat,14,_. _______________,Phra Nakhon Si Ayutthaya,14.584,100.538
4,540408,_. _______,Ban Kat,5404,_. _______,Sung Men,54,_. ____,Phrae,18.090,100.168
4,660401,_. ________,Taphan Hin,6604,_. ________,Taphan Hin,66,_. ______,Phichit,16.222,100.427
4,210105,_. __,Phe,2101,_. __________,Mueang Rayong,21,_. _____,Rayong,12.568,101.455
4,120201,_. ______,Wat Chalo,1202,_. _______,Bang Kruai,12,_. _______,Nonthaburi,13.802,100.476
4,500510,_. ________,Talat Yai,5005,_. _________,Doi Saket,50,_. _________,Chiang Mai,18.810,99.127
4,830102,_. _________,Talat Nuea,8301,_. ___________,Mueang Phuket,83,_. ______,Phuket,7.879,98.381
4,140119,_. _________,Ko Rian,1401,_. _______________,Phra Nakhon Si Ayutthaya,14,_. _______________,Phra Nakhon Si Ayutthaya,14.318,100.579
4,130110,_. ______,Bang Phut,1301,_. _____________,Mueang Pathum Thani,13,_. ________,Pathum Thani,14.035,100.572
4,501501,_. _____,Hang Dong,5015,_. _____,Hang Dong,50,_. _________,Chiang Mai,18.692,98.915
4,510104,_. ___________,Nong Chang Khuen,5101,_. __________,Mueang Lamphun,51,_. _____,Lamphun,18.656,99.013
4,730103,_. _________,Phra Prathon,7301,_. ___________,mueang Nakhon Pathom,73,_. ______,Nakhon Pathom,13.811,100.088
4,150112,_. ______,Ban Ri,1501,_. ____________,Mueang Ang Thong,15,_. _______,Ang Thong,14.605,100.485
4,130703,_. ______,Sam Khok,1307,_. ______,Sam Khok,13,_. ________,Pathum Thani,14.052,100.529
4,140805,_. _____,Ta Lan,1408,_. ______,Phak Hai,14,_. _______________,Phra Nakhon Si Ayutthaya,14.446,100.387
4,920201,_. ______,Kantang,9202,_. ______,Kantang,92,_. ____,Trang,7.410,99.519
4,500505,_. ________,Sa-Nga Ban,5005,_. _________,Doi Saket,50,_. _________,Chiang Mai,18.832,99.120
4,140510,_. _______,Thang Chang,1405,_. ______,Bang Ban,14,_. _______________,Phra Nakhon Si Ayutthaya,14.375,100.432
4,104102,____ __________,,1041,___ _______,Lak Si,10,_____________,Bangkok,13.871,100.580
4,103802,____ ________,,1038,___ ________,Lat Phrao,10,_____________,Bangkok,13.840,100.600
4,140712,_. _________,Khwan Mueang,1407,_. ________,Bang Pahan,14,_. _______________,Phra Nakhon Si Ayutthaya,14.444,100.536
4,150403,_. _______,Bang Phlap,1504,_. ________,Pho Thong,15,_. _______,Ang Thong,14.641,100.406
4,140512,_. _______,Bang Luang,1405,_. ______,Bang Ban,14,_. _______________,Phra Nakhon Si Ayutthaya,14.403,100.433
4,760112,_. _________,Ton Mamuang,7601,_. _____________,Mueang Phetchaburi,76,_. ________,Phetchaburi,13.079,99.958
4,500114,_. _______,Fa Ham,5001,_. ______________,Mueang Chiang Mai,50,_. _________,Chiang Mai,18.816,99.008
4,900106,_. ______,Ko Yo,9001,_. __________,Muaeng Songkhla,90,_. _____,Songkhla,7.163,100.542
4,140714,_. ___________,Pho Sam Ton,1407,_. ________,Bang Pahan,14,_. _______________,Phra Nakhon Si Ayutthaya,14.421,100.547
4,940113,_. _____,Pu Yut,9401,_. ____________,Mueang Pattani,94,_. _______,Pattani,6.811,101.268
4,550101,_. _______,Nai Wiang,5501,_. _________,Mueang Nan,55,_. ____,Nan,18.793,100.786
4,120607,_. ______,Tha It,1206,_. ________,Pak Kret,12,_. _______,Nonthaburi,13.894,100.480
4,660508,_. _______,Huai Khen,6605,_. _________,Bang Mun Nak,66,_. ______,Phichit,16.033,100.479
4,501904,_. _______,Chaiya Sathan,5019,_. _____,Saraphi,50,_. _________,Chiang Mai,18.745,99.043
4,750201,_. ________,Kradang Nga,7502,_. _______,Bang Khonthi,75,_. ___________,Samut Songkhram,13.472,99.951
4,101702,____ _______,,1017,___ ________,Huai Khwang,10,_____________,Bangkok,13.752,100.586
4,101902,____ ________,,1019,___ ________,Taling Chan,10,_____________,Bangkok,13.789,100.459
4,500506,_. ______,Pa Lan,5005,_. _________,Doi Saket,50,_. _________,Chiang Mai,18.836,99.106
4,102201,____ _______,,1022,___ _________,Phasi Charoen,10,_____________,Bangkok,13.714,100.443
4,130106,_. ________,Bang Khayaeng,1301,_. _____________,Mueang Pathum Thani,13,_. ________,Pathum Thani,13.967,100.523
4,501909,_. _______,Don Kaeo,5019,_. _____,Saraphi,50,_. _________,Chiang Mai,18.697,98.997
4,140704,_. _____,Sao Thong,1407,_. ________,Bang Pahan,14,_. _______________,Phra Nakhon Si Ayutthaya,14.496,100.549
4,940511,_. _______,Sakho Tai,9405,_. ____,Mayo,94,_. _______,Pattani,6.749,101.357
4,640701,_. _____________,Mueang Sawankhalok,6407,_. ________,Sawankhalok,64,_. _______,Sukhothai,17.315,99.834
4,940803,_. ___________,Talo Krai Thong,9408,_. _______,Mai Kaen,94,_. _______,Pattani,6.627,101.640
4,940510,_. ______,Sakho Bon,9405,_. ____,Mayo,94,_. _______,Pattani,6.730,101.352
4,910106,_. ___________,Ko Sarai,9101,_. _________,Mueang Satun,91,_. ____,Satun,6.720,99.854
4,940905,_. ______,To Lang,9409,_. _______,Yaring,94,_. _______,Pattani,6.802,101.448
4,700403,_. ___________,Si Surat,7004,_. ___________,Damnoen Saduak,70,_. _______,Ratchaburi,13.533,99.984
4,140802,_. ____,Ammarit,1408,_. ______,Phak Hai,14,_. _______________,Phra Nakhon Si Ayutthaya,14.472,100.361
4,190504,_. ________,Nong Sida,1905,_. _______,Nong Saeng,19,_. _______,Saraburi,14.515,100.841
4,140207,_. ________,Pho En,1402,_. _______,Tha Ruea,14,_. _______________,Phra Nakhon Si Ayutthaya,14.519,100.676
4,140420,_. ________,Chang Yai,1404,_. ______,Bang Sai,14,_. _______________,Phra Nakhon Si Ayutthaya,14.161,100.522
4,730601,_. _______,Tha Kham,7306,_. _______,Sam Phran,73,_. ______,Nakhon Pathom,13.714,100.247
4,820603,_. __________,Ko Phra Thong,8206,_. ________,Khura Buri,82,_. _____,Phang-nga,8.651,97.630
